date,gdp,orders,employment,consumer_sentiment,unemploy_claims,bus_outlook,auto_sales,construction,itrade,wtrade,new_houses,new_orders,cap_util,retail_sales,ppi
1913-03-31,,,,,,,,,,,,,,,12.033333333333333
1913-06-30,,,,,,,,,,,,,,,11.933333333333332
1913-09-30,,,,,,,,,,,,,,,12.066666666666668
1913-12-31,,,,,,,,,,,,,,,12.066666666666668
1914-03-31,,,,,,,,,,,,,,,11.766666666666666
1914-06-30,,,,,,,,,,,,,,,11.633333333333333
1914-09-30,,,,,,,,,,,,,,,11.9
1914-12-31,,,,,,,,,,,,,,,11.666666666666666
1915-03-31,,,,,,,,,,,,,,,11.800000000000002
1915-06-30,,,,,,,,,,,,,,,11.833333333333334
1915-09-30,,,,,,,,,,,,,,,11.833333333333334
1915-12-31,,,,,,,,,,,,,,,12.4
1916-03-31,,,,,,,,,,,,,,,13.566666666666668
1916-06-30,,,,,,,,,,,,,,,14.200000000000001
1916-09-30,,,,,,,,,,,,,,,14.700000000000001
1916-12-31,,,,,,,,,,,,,,,16.533333333333335
1917-03-31,,,,,,,,,,,,,,,18.033333333333335
1917-06-30,,,,,,,,,,,,,,,20.5
1917-09-30,,,,,,,,,,,,,,,21.333333333333332
1917-12-31,,,,,,,,,,,,,,,21.166666666666668
1918-03-31,,,,,,,,,,,,,,,21.5
1918-06-30,,,,,,,,,,,,,,,22.133333333333336
1918-09-30,,,,,,,,,,,,,,,23.2
1918-12-31,,,,,,,,,,,,,,,23.5
1919-03-31,,,,,,,,,,,,,,,22.733333333333334
1919-06-30,,,,,,,,,,,,,,,23.2
1919-09-30,,,,,,,,,,,,,,,24.5
1919-12-31,,,,,,,,,,,,,,,25.099999999999998
1920-03-31,,,,,,,,,,,,,,,27.2
1920-06-30,,,,,,,,,,,,,,,28.666666666666668
1920-09-30,,,,,,,,,,,,,,,27.733333333333334
1920-12-31,,,,,,,,,,,,,,,22.900000000000002
1921-03-31,,,,,,,,,,,,,,,18.46666666666667
1921-06-30,,,,,,,,,,,,,,,16.566666666666666
1921-09-30,,,,,,,,,,,,,,,16.1
1921-12-31,,,,,,,,,,,,,,,16.133333333333333
1922-03-31,,,,,,,,,,,,,,,15.9
1922-06-30,,,,,,,,,,,,,,,16.433333333333334
1922-09-30,,,,,,,,,,,,,,,17.066666666666666
1922-12-31,,,,,,,,,,,,,,,17.266666666666666
1923-03-31,,,,,,,,,,,,,,,17.8
1923-06-30,,,,,,,,,,,,,,,17.566666666666666
1923-09-30,,,,,,,,,,,,,,,17.03333333333333
1923-12-31,,,,,,,,,,,,,,,17.0
1924-03-31,,,,,,,,,,,,,,,17.133333333333333
1924-06-30,,,,,,,,,,,,,,,16.53333333333333
1924-09-30,,,,,,,,,,,,,,,16.633333333333333
1924-12-31,,,,,,,,,,,,,,,17.166666666666668
1925-03-31,,,,,,,,,,,,,,,17.833333333333332
1925-06-30,,,,,,,,,,,,,,,17.566666666666666
1925-09-30,,,,,,,,,,,,,,,17.900000000000002
1925-12-31,,,,,,,,,,,,,,,17.866666666666667
1926-03-31,,,,,,,,,,,,,,,17.566666666666666
1926-06-30,,,,,,,,,,,,,,,17.3
1926-09-30,,,,,,,,,,,,,,,17.133333333333336
1926-12-31,,,,,,,,,,,,,,,17.0
1927-03-31,,,,,,,,,,,,,,,16.5
1927-06-30,,,,,,,,,,,,,,,16.233333333333334
1927-09-30,,,,,,,,,,,,,,,16.400000000000002
